,bruises,odor,ring-number,ring-type,spore-print-color,population,habitat,cap,gill,stalk
4942,0,2,1,2,1,5,4,0.8334019219704508,-0.026432796589665127,4.393998479477928
4961,0,2,1,2,1,5,1,0.6967316058174551,0.7322007073372602,4.393998479477928
6300,0,7,1,0,7,4,0,0.2652325990736682,-2.0421267634770066,-0.9105001758785335
1473,0,5,1,0,3,3,1,0.5225274222021941,1.2933455255165174,-0.674901728968094
2244,1,5,1,4,2,4,0,-0.7509296816823438,0.35288395537379746,0.08544075864431919
725,1,6,1,4,3,4,1,-0.4025213144518212,-1.2834932595500816,-1.198062696213186
7710,0,5,1,4,4,4,2,1.5537259129958796,3.027982072095903,0.5051951659026519
3560,0,1,1,4,2,3,0,-1.7586209159116462,-0.5326900653890926,-0.8430332872471509
49,1,3,1,4,2,3,4,1.8786270236620188,1.301175835282454,-1.9066733720440707
6362,0,2,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.3794042045306674
6054,0,2,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,-0.3794042045306674
3130,1,5,1,4,2,4,0,0.8334019219704508,0.7322007073372602,0.959363234635779
887,1,0,1,4,3,5,1,1.8786270236620188,0.35288395537379746,-1.9066733720440707
7111,0,4,0,3,7,1,0,0.5375636322398677,2.838323696114173,2.5689349579657863
4743,0,2,1,2,1,4,0,-0.7133958142200783,-0.21609117257139643,2.629702185460493
2893,1,5,1,4,2,4,0,-0.7509296816823438,0.7322007073372602,0.07721508762706197
6492,0,2,1,0,7,4,2,1.0076061055857122,-2.0421267634770066,-0.010755008837914495
7337,0,2,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.9105001758785335
516,1,3,1,4,2,5,4,-0.4025213144518212,0.35288395537379746,-1.9066733720440707
3168,0,2,1,2,1,4,4,-0.5767254980670828,0.7322007073372602,1.4644722174718798
2949,1,5,1,4,3,4,0,-0.7509296816823438,1.1115174593007227,-1.3820642626977904
5359,0,2,1,2,1,5,4,1.8786270236620188,-0.026432796589665127,4.393998479477928
139,1,3,1,4,3,2,1,2.4247468310721865,1.301175835282454,-1.020547991730168
3939,0,1,1,4,3,4,0,-1.4102125486811237,-1.09383488356835,-0.8430332872471509
6053,0,8,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.0880967125335141
2378,0,5,1,0,3,3,1,-0.9706906373486036,1.2933455255165174,-0.674901728968094
7135,0,5,1,4,3,4,2,-0.7964864537333425,1.8900318162055154,0.5051951659026519
3197,1,5,1,4,2,4,0,-0.5226976794893742,1.301175835282454,0.07721508762706197
4319,0,2,1,2,1,5,1,-0.34849349587411305,-0.026432796589665127,2.052570982144358
112,1,0,1,4,6,4,0,-0.8875999978353397,0.4156018145195639,-1.3820642626977904
3195,1,5,1,4,3,4,0,0.6591977383551894,0.35288395537379746,-0.2058667333528342
463,1,0,1,4,3,2,3,0.46849960362448534,1.301175835282454,-1.020547991730168
7189,0,8,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.5961118831713068
1233,0,5,1,0,3,0,1,-0.8875999978353397,1.2933455255165174,0.5419736211188371
3250,1,5,1,4,2,5,0,-0.34849349587411305,1.1115174593007227,-1.0880148803615513
594,1,0,1,4,2,2,3,0.07453446434296443,-0.21609117257139643,-1.020547991730168
4943,0,2,1,2,1,4,0,-0.7133958142200783,-0.21609117257139643,3.217800950132971
6061,0,2,1,0,7,4,0,1.0076061055857122,-2.0421267634770066,-0.913242066217619
450,1,3,1,4,3,3,3,0.2942954200092241,0.16322557939206617,-1.020547991730168
6504,0,8,1,0,7,4,0,0.6591977383551894,-2.0421267634770066,-0.9105001758785335
3277,0,2,1,2,1,4,0,-1.7586209159116462,-0.21609117257139643,2.052570982144358
4201,0,2,1,2,1,5,4,-0.34849349587411305,-0.21609117257139643,1.4644722174718798
4765,0,2,1,2,1,4,1,-0.7133958142200783,-0.21609117257139643,3.2287685114893145
312,1,3,1,4,2,3,1,0.46849960362448534,0.35288395537379746,-1.020547991730168
7768,0,7,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-0.3794042045306674
6032,0,7,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,0.22629158017371254
4734,1,5,1,4,2,5,0,-0.5226976794893742,1.301175835282454,-1.3820642626977904
4928,0,2,1,2,1,4,0,0.6967316058174551,-0.21609117257139643,0.8818572334775732
7666,0,7,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,0.22629158017371254
5698,1,5,2,0,7,1,6,0.6136409663041908,1.301175835282454,2.261265788902829
451,1,3,1,4,2,2,1,2.2505426474569252,-0.21609117257139643,-1.020547991730168
3166,0,2,1,2,1,4,4,-1.7586209159116462,0.7322007073372602,0.8818572334775732
3731,1,5,1,4,3,4,0,0.6591977383551894,1.301175835282454,0.07721508762706197
6193,0,2,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,0.5203409625099515
6562,0,8,1,0,7,4,0,0.6136409663041908,-2.0421267634770066,-0.5961118831713068
3626,1,5,1,4,3,5,0,-0.34849349587411305,1.301175835282454,0.08544075864431919
890,1,5,1,4,3,5,0,-1.584416732296385,1.1115174593007227,0.07721508762706197
6361,0,8,1,0,7,4,0,-0.7509296816823438,-2.0421267634770066,-0.6191926838813802
2763,1,5,1,4,3,4,0,-0.5767254980670828,1.1115174593007227,-0.2058667333528342
658,1,3,1,4,2,5,4,0.46849960362448534,1.301175835282454,-1.9066733720440707
1506,1,6,1,4,2,3,5,0.6136409663041908,-0.14554300365969353,-1.198062696213186
5120,1,2,1,4,1,4,5,-0.08317576815685446,1.301175835282454,-0.3198723200020583
4626,0,2,1,2,1,4,0,-0.34849349587411305,-0.026432796589665127,2.6461535274950068
7604,0,5,2,4,7,3,1,-0.8185359692199575,1.2933455255165174,0.47401506362719864
999,1,6,1,4,2,4,5,1.7044228400467576,-0.7145181316048876,-1.198062696213186
389,1,0,1,4,3,2,3,0.07453446434296443,1.301175835282454,-1.020547991730168
3407,1,5,1,4,2,5,0,-0.5767254980670828,1.301175835282454,-1.0907567707006371
2330,1,5,1,4,2,4,0,-0.17428931225885164,1.301175835282454,0.08544075864431919
1476,0,5,1,0,2,0,1,0.6136409663041908,1.2933455255165174,0.5419736211188371
2240,1,5,1,4,3,5,0,-0.7509296816823438,1.301175835282454,-0.2058667333528342
7300,1,5,2,4,7,5,4,-0.9706906373486036,1.301175835282454,-0.8430332872471509
7311,0,5,2,4,7,3,1,-0.8875999978353397,0.34505364560786106,-0.665518582764133
6773,0,8,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.6734535868669065
4056,0,2,1,2,1,4,4,0.6967316058174551,-0.21609117257139643,2.629702185460493
6845,0,7,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.5961118831713068
2972,1,5,1,4,2,4,0,-0.5767254980670828,1.301175835282454,-1.0880148803615513
3386,1,5,1,4,2,4,0,0.8334019219704508,0.7322007073372602,-1.3820642626977904
2775,1,5,1,4,3,5,0,-1.9328250995269078,0.7322007073372602,0.07721508762706197
1923,0,5,1,0,3,3,1,-1.7586209159116462,0.5347120215895923,0.5419736211188371
758,1,0,1,4,3,2,3,2.8187119703537076,1.301175835282454,-1.020547991730168
700,1,6,1,4,2,3,1,-0.7964864537333425,-0.14554300365969353,-1.198062696213186
7415,1,5,2,4,7,4,4,-0.9706906373486036,1.301175835282454,-0.8430332872471509
1293,1,6,1,4,3,4,1,1.3104577007652365,-1.2834932595500816,-1.198062696213186
7166,0,4,0,3,7,1,0,1.0076061055857122,1.490834211264185,2.5689349579657863
2873,1,5,1,4,2,5,0,-1.9328250995269078,0.7322007073372602,-1.0907567707006371
6792,0,7,1,0,7,4,2,0.2652325990736682,-2.0421267634770066,-0.9105001758785335
2535,1,5,1,4,2,4,0,-0.7509296816823438,1.1115174593007227,0.959363234635779
6823,0,8,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.6191926838813802
1907,1,5,1,4,3,4,0,-1.584416732296385,1.301175835282454,-1.0880148803615513
5609,1,2,1,4,1,4,1,0.4394367826889296,0.7322007073372602,-0.16518891261085913
5652,1,5,2,0,7,1,6,-0.20480987427217634,1.301175835282454,2.261265788902829
368,1,0,1,4,3,2,1,2.8187119703537076,-0.21609117257139643,-1.020547991730168
1937,0,5,1,0,3,0,1,-0.8875999978353397,0.5347120215895923,-1.7370936716638257
4996,1,5,2,0,7,1,6,-0.7964864537333425,1.301175835282454,0.8047283289170621
1151,1,0,1,4,2,5,4,1.0076061055857122,0.35288395537379746,-1.9066733720440707
7788,0,5,1,4,8,1,2,0.6136409663041908,2.0796901921872464,0.5051951659026519
5169,1,5,2,0,7,1,6,-0.4025213144518212,-0.4057495485531277,0.7910188772216338
4262,0,1,1,4,2,3,0,-1.4102125486811237,-0.7145181316048876,-0.8430332872471509
7234,0,5,2,4,7,2,1,1.3795217293806183,1.8623206534617112,-0.05708090772066722
3010,1,5,1,4,3,4,0,-0.34849349587411305,1.301175835282454,-1.3820642626977904
7988,0,5,1,4,0,1,2,1.5537259129958796,2.0796901921872464,0.5051951659026519
191,1,3,1,4,3,4,0,-0.09966971927229715,0.4156018145195639,-1.3820642626977904
5968,0,2,1,2,1,4,0,-0.34849349587411305,0.7322007073372602,2.629702185460493
6317,0,8,1,0,7,4,0,0.14359849295834642,-2.0421267634770066,-1.2045495582147725
174,1,3,1,4,3,3,1,1.8786270236620188,0.7322007073372602,-1.9066733720440707
1903,0,5,1,0,2,3,1,1.3104577007652365,0.5347120215895923,-0.5202183215768948
1099,1,6,1,4,3,3,1,-0.4025213144518212,-1.09383488356835,-1.198062696213186
6858,0,8,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.30206250083506786
3646,1,5,1,4,3,4,0,1.0076061055857122,1.1115174593007227,-0.21683429470917706
3408,1,5,1,4,3,5,0,1.0076061055857122,0.35288395537379746,-0.21683429470917706
3898,0,1,1,4,3,4,0,-0.8875999978353397,-0.7145181316048876,-0.8430332872471509
2292,1,5,1,4,3,4,0,-0.7509296816823438,0.35288395537379746,-1.0907567707006371
7076,0,8,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.010755008837914495
7895,0,5,2,4,7,2,1,-0.9706906373486036,0.34505364560786106,0.47401506362719864
6921,0,7,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-1.2045495582147725
7122,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.913242066217619
1164,0,5,1,0,2,3,1,-0.09966971927229715,0.7243703975713236,0.5419736211188371
6610,0,2,1,0,7,4,4,0.14359849295834642,-2.0421267634770066,-0.3048043911741535
7352,0,5,1,4,8,1,2,0.14359849295834642,1.8900318162055154,0.5051951659026519
3915,1,5,1,4,3,4,0,1.0076061055857122,0.35288395537379746,-0.2058667333528342
6062,0,7,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.6191926838813802
5492,1,5,2,0,7,1,6,0.18915526500934482,-0.4057495485531277,0.7910188772216338
3664,1,5,1,4,2,4,0,0.8334019219704508,0.7322007073372602,-0.2058667333528342
6389,0,7,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.3048043911741535
1661,0,5,1,0,2,0,1,-1.7586209159116462,1.2933455255165174,-0.674901728968094
508,1,0,1,4,3,4,0,-0.8875999978353397,-0.5326900653890926,-1.3820642626977904
166,1,0,1,4,3,3,1,2.2505426474569252,1.301175835282454,-1.020547991730168
4224,1,5,1,4,3,4,0,0.6591977383551894,0.7322007073372602,-1.3820642626977904
7675,0,8,1,0,7,4,2,-0.20480987427217634,-2.0421267634770066,-0.6734535868669065
1006,0,5,1,0,3,0,1,-0.09966971927229715,0.7243703975713236,-0.5202183215768948
5680,0,5,1,0,7,4,0,0.6967316058174551,-0.14554300365969353,0.2939712679401839
3269,0,2,1,2,1,4,0,-0.34849349587411305,-0.21609117257139643,2.052570982144358
7350,0,5,2,4,7,3,1,-0.9706906373486036,1.2933455255165174,-0.665518582764133
3494,1,5,1,4,2,5,0,-0.5226976794893742,1.1115174593007227,-1.3820642626977904
4313,0,2,1,2,1,4,1,-0.7133958142200783,-0.21609117257139643,1.4699559981500512
103,1,0,1,4,2,5,4,0.46849960362448534,0.35288395537379746,-1.9066733720440707
3265,0,2,1,2,1,5,4,-1.7586209159116462,-0.026432796589665127,3.217800950132971
1111,1,6,1,4,2,3,1,1.3104577007652365,-1.09383488356835,-1.198062696213186
4945,1,5,2,0,7,1,6,0.3178026765736078,1.301175835282454,2.261265788902829
2536,0,2,1,2,1,4,0,-1.7586209159116462,-0.026432796589665127,2.6461535274950068
1104,0,5,1,0,3,0,1,-0.17428931225885164,0.9140287735530548,-0.674901728968094
5213,1,2,1,4,1,4,5,-0.9706906373486036,0.7322007073372602,-1.3820642626977904
1752,0,5,1,0,3,3,1,-0.8875999978353397,0.5347120215895923,0.5419736211188371
7255,0,5,2,4,7,3,1,0.8404152274193919,1.2933455255165174,-0.665518582764133
4801,0,2,1,0,7,4,4,-0.4025213144518212,-2.0421267634770066,-0.38214609486975315
3859,0,1,1,4,3,4,0,-0.8875999978353397,-0.5326900653890926,-0.8430332872471509
4157,0,2,1,2,1,4,1,0.6967316058174551,-0.026432796589665127,3.217800950132971
2916,1,5,1,4,3,5,0,-0.7509296816823438,0.35288395537379746,-1.0880148803615513
5364,1,2,1,4,1,3,5,0.4394367826889296,-0.026432796589665127,-0.3198723200020583
1658,0,5,1,0,2,3,1,0.5225274222021941,0.5347120215895923,-1.7370936716638257
152,1,3,1,4,3,3,1,0.2942954200092241,-0.21609117257139643,-1.020547991730168
4471,0,2,1,2,1,5,4,0.6967316058174551,-0.21609117257139643,0.8818572334775732
2483,1,5,1,4,2,5,0,-0.4025213144518212,1.301175835282454,-0.796707388364398
1583,1,6,1,4,3,4,5,0.6136409663041908,-0.14554300365969353,-1.198062696213186
6829,0,8,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.30206250083506786
2552,1,5,1,4,3,4,0,-0.17428931225885164,1.1115174593007227,-1.0907567707006371
7951,0,2,1,0,7,4,4,0.18915526500934482,-2.0421267634770066,-0.30206250083506786
4050,0,2,1,2,1,5,0,-0.7133958142200783,0.7322007073372602,3.217800950132971
3551,1,5,1,4,3,4,0,-0.5767254980670828,0.35288395537379746,-1.3820642626977904
3722,1,5,1,4,3,5,0,-0.5767254980670828,0.7322007073372602,-1.0907567707006371
4441,0,2,1,2,1,4,1,-0.5767254980670828,0.7322007073372602,2.052570982144358
7278,0,5,2,4,7,3,1,2.2505426474569252,1.8623206534617112,-0.05708090772066722
3918,0,2,1,2,1,4,1,0.8334019219704508,-0.21609117257139643,4.393998479477928
7796,0,8,1,0,7,4,2,0.18915526500934482,-2.0421267634770066,-0.010755008837914495
2209,1,5,1,4,3,4,0,-0.5767254980670828,1.301175835282454,-0.796707388364398
4518,0,2,1,2,1,4,0,-0.5767254980670828,-0.21609117257139643,3.217800950132971
4912,0,2,1,2,1,5,4,0.6967316058174551,-0.026432796589665127,3.217800950132971
4538,0,2,1,2,1,5,0,-0.34849349587411305,0.7322007073372602,1.4699559981500512
2985,1,5,1,4,2,5,0,0.8334019219704508,1.301175835282454,0.07721508762706197
1822,1,6,1,4,2,4,5,-0.09966971927229715,-0.7145181316048876,-1.198062696213186
5394,0,5,1,0,7,4,0,2.8187119703537076,-0.14554300365969353,-0.8822262614047723
6270,0,2,1,0,7,4,4,-1.144894820963865,-2.0421267634770066,-0.3048043911741535
4663,0,5,1,1,1,5,0,0.12009123639396276,-0.14554300365969353,0.3966733599315991
4897,0,2,1,2,1,5,4,1.8786270236620188,-0.026432796589665127,2.052570982144358
7334,0,5,2,4,7,3,1,1.4626123688938824,0.34505364560786106,-0.665518582764133
309,0,5,1,0,3,3,1,-0.8875999978353397,0.9140287735530548,-1.7370936716638257
212,1,0,1,4,3,4,0,-0.7133958142200783,-0.5326900653890926,-1.3820642626977904
7692,0,5,1,4,3,1,2,0.14359849295834642,3.027982072095903,0.5051951659026519
7999,0,5,1,4,3,4,2,0.14359849295834642,1.8900318162055154,0.5051951659026519
3599,0,2,1,2,1,4,1,-1.7586209159116462,-0.026432796589665127,2.6461535274950068
3622,0,2,1,2,1,4,4,-1.7586209159116462,-0.026432796589665127,1.4699559981500512
5831,0,7,1,0,7,4,4,-0.4025213144518212,-2.0421267634770066,-0.0880967125335141
4456,0,2,1,2,1,5,4,-0.34849349587411305,-0.21609117257139643,3.2287685114893145
7491,0,7,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.6191926838813802
3450,1,5,1,4,2,5,0,0.6591977383551894,1.1115174593007227,-1.3820642626977904
495,1,0,1,4,3,2,3,2.4247468310721865,0.16322557939206617,-1.020547991730168
5837,0,2,1,0,7,4,4,-0.4025213144518212,-2.0421267634770066,-0.913242066217619
3256,1,5,1,4,3,4,0,1.0076061055857122,0.35288395537379746,-0.21683429470917706
205,1,6,1,4,3,4,5,-0.09966971927229715,-1.2834932595500816,-1.198062696213186
1434,1,6,1,4,3,3,5,0.6136409663041908,-0.7145181316048876,-1.198062696213186
1135,0,5,1,0,2,3,1,-1.584416732296385,0.5347120215895923,-1.7370936716638257
2584,1,5,1,4,3,4,0,-0.17428931225885164,1.301175835282454,-0.2058667333528342
868,0,5,1,4,3,5,5,-1.7586209159116462,-0.7145181316048876,-1.198062696213186
2749,0,1,1,4,2,4,0,-1.7586209159116462,-0.7145181316048876,-0.8430332872471509
3613,1,5,1,4,2,5,0,1.0076061055857122,0.35288395537379746,-0.2058667333528342
305,1,5,1,4,3,5,0,-1.584416732296385,0.7322007073372602,0.07721508762706197
1849,1,5,1,4,2,4,0,-1.584416732296385,1.301175835282454,-0.21683429470917706
4310,0,2,1,2,1,5,1,-0.5767254980670828,0.7322007073372602,3.217800950132971
4870,0,2,1,2,1,4,4,-0.34849349587411305,-0.026432796589665127,3.217800950132971
1988,1,5,1,4,3,4,0,-1.9328250995269078,1.301175835282454,-1.0880148803615513
3240,1,5,1,4,2,5,0,0.8334019219704508,0.7322007073372602,-1.0907567707006371
2798,1,5,1,4,3,5,0,-0.7509296816823438,0.7322007073372602,-0.796707388364398
5840,1,5,2,4,5,4,1,1.3104577007652365,1.301175835282454,-0.8430332872471509
1534,0,5,1,0,3,3,1,-0.34849349587411305,0.7243703975713236,0.5419736211188371
3109,0,2,1,2,1,4,1,-1.7586209159116462,0.7322007073372602,2.6461535274950068
843,0,5,1,4,2,5,5,-1.2885784425658018,-1.09383488356835,-1.198062696213186
1987,1,6,1,4,3,3,5,1.7044228400467576,-1.09383488356835,-1.198062696213186
5597,1,2,1,4,1,4,5,-0.08317576815685446,0.7322007073372602,-1.3820642626977904
7204,0,5,2,4,7,2,1,-0.9706906373486036,1.2933455255165174,0.47401506362719864
1714,0,5,1,0,3,0,1,0.5225274222021941,1.2933455255165174,-0.674901728968094
383,1,0,1,4,3,2,1,2.2505426474569252,-0.21609117257139643,-1.020547991730168
1538,0,5,1,0,3,3,1,-0.9706906373486036,1.2933455255165174,0.5419736211188371
211,1,3,1,4,2,2,3,2.2505426474569252,1.301175835282454,-1.020547991730168
3388,0,1,1,4,3,4,0,-0.09966971927229715,-0.5326900653890926,-0.8430332872471509
6519,0,2,1,0,7,4,2,0.6591977383551894,-2.0421267634770066,-0.3794042045306674
1957,1,5,1,4,3,4,0,-0.4025213144518212,1.301175835282454,-0.796707388364398
6886,0,8,1,0,7,4,0,0.5375636322398677,-2.0421267634770066,-0.0880967125335141
2438,1,5,1,4,2,5,0,1.0076061055857122,0.7322007073372602,0.08544075864431919
2727,1,5,1,4,3,5,0,-0.5767254980670828,1.1115174593007227,0.08544075864431919
4241,0,2,1,2,1,4,1,-0.34849349587411305,-0.21609117257139643,2.6461535274950068
7733,0,7,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,-0.06501591182344083
6189,0,7,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.30206250083506786
1349,1,5,1,4,3,4,0,-0.5767254980670828,1.1115174593007227,-1.0880148803615513
5671,0,2,1,2,1,5,0,-0.5767254980670828,-0.026432796589665127,3.217800950132971
5038,0,2,1,2,1,5,0,0.6967316058174551,0.7322007073372602,3.217800950132971
3832,1,5,1,4,2,4,0,-0.5226976794893742,0.35288395537379746,-0.796707388364398
3580,1,5,1,4,3,4,0,-0.5226976794893742,0.7322007073372602,-1.0907567707006371
6221,0,8,1,0,7,4,4,-0.7964864537333425,-2.0421267634770066,-0.010755008837914495
680,1,3,1,4,3,4,0,-0.09966971927229715,-0.5326900653890926,-1.3820642626977904
3901,0,2,1,2,1,4,0,0.46849960362448534,-0.026432796589665127,3.2287685114893145
180,1,6,1,4,3,4,5,0.2942954200092241,-0.7145181316048876,-1.198062696213186
7731,0,7,1,0,7,4,2,-1.144894820963865,-2.0421267634770066,-0.010755008837914495
862,1,0,1,4,3,3,1,1.8786270236620188,0.7322007073372602,-1.9066733720440707
7506,0,2,1,0,7,4,2,0.5375636322398677,-2.0421267634770066,0.2290334705127982
4888,1,5,2,0,7,1,6,1.1818102892009732,-0.4057495485531277,2.261265788902829
278,0,5,1,0,2,3,1,-0.17428931225885164,0.5347120215895923,-1.7370936716638257
3960,0,2,1,2,1,5,0,0.46849960362448534,-0.21609117257139643,2.6461535274950068
3319,1,5,1,4,2,5,0,-0.5226976794893742,0.35288395537379746,-0.2058667333528342
3252,1,5,1,4,2,5,0,0.8334019219704508,1.1115174593007227,-0.796707388364398
2518,0,5,1,0,3,3,1,1.3104577007652365,0.9140287735530548,-0.5202183215768948
2480,1,5,1,4,2,4,0,-1.7586209159116462,1.1115174593007227,0.07721508762706197
289,0,5,1,4,3,5,5,-0.34849349587411305,-0.7145181316048876,-1.198062696213186
4035,0,2,1,2,1,4,0,-0.7133958142200783,0.7322007073372602,1.4644722174718798
3075,0,2,1,2,1,5,4,-0.34849349587411305,-0.026432796589665127,2.6461535274950068
6157,0,2,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.9105001758785335
5200,0,2,1,2,1,5,0,-0.34849349587411305,-0.21609117257139643,1.4644722174718798
6111,0,7,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,0.22629158017371254
993,0,5,1,4,2,4,5,-0.17428931225885164,-1.09383488356835,-1.198062696213186
3235,0,2,1,2,1,4,1,-1.7586209159116462,-0.026432796589665127,3.217800950132971
2236,1,5,1,4,3,5,0,-0.5767254980670828,0.7322007073372602,-0.2058667333528342
7583,0,7,1,0,7,4,0,0.18915526500934482,-2.0421267634770066,0.22629158017371254
39,1,3,1,4,2,3,3,2.4247468310721865,0.16322557939206617,-1.020547991730168
7683,0,2,1,0,7,4,2,0.18915526500934482,-2.0421267634770066,-0.6734535868669065
5500,1,2,1,4,1,3,5,-1.4933031881943875,0.7322007073372602,-0.16518891261085913
5748,0,5,1,0,7,4,2,-1.1669443364504801,0.4156018145195639,1.1013068024572987
2754,1,5,1,4,3,4,0,-0.4025213144518212,1.301175835282454,0.07721508762706197
6510,0,7,1,0,7,4,0,-1.144894820963865,-2.0421267634770066,-0.5961118831713068
4823,0,2,1,2,1,5,1,-0.7133958142200783,-0.026432796589665127,1.4644722174718798
270,1,3,1,4,2,2,3,-0.09966971927229715,0.35288395537379746,-1.020547991730168
6116,0,7,1,0,7,4,2,-0.7509296816823438,-2.0421267634770066,-0.38214609486975315
2883,1,5,1,4,3,5,0,-0.7509296816823438,0.35288395537379746,-1.3820642626977904
6635,0,7,1,0,7,4,2,0.6136409663041908,-2.0421267634770066,-0.30206250083506786
5245,0,8,1,0,7,4,4,-0.4025213144518212,-2.0421267634770066,-1.2045495582147725
5330,0,2,1,2,1,4,0,0.8334019219704508,0.7322007073372602,3.2287685114893145
5856,0,2,1,2,1,5,1,0.6967316058174551,0.7322007073372602,1.4644722174718798
7182,0,5,1,4,3,1,2,0.6136409663041908,1.8900318162055154,0.5051951659026519
6314,0,2,1,0,7,4,0,-0.7964864537333425,-2.0421267634770066,-0.30206250083506786
111,0,5,1,4,2,5,5,-1.2885784425658018,-1.662810011513544,-1.198062696213186
3218,0,1,1,4,2,4,0,-0.9706906373486036,-1.1016651933342867,-0.8430332872471509
1391,0,5,1,0,3,3,1,-0.09966971927229715,0.5347120215895923,-1.7370936716638257
